word,hiragana,katakana,combined_rank,small_talk_rank,consultation_rank,meeting_rank,class_rank,outdoors_rank,school_rank,transportation_rank,public_commercial_rank,home_rank,indoors_rank,workplace_rank,male_rank,female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ジョーンズ,ジョーンズ,ジョーンズ,3,3,2,3,4,3,3,3,2,4,2,3,3,2,3,1,1,1,2,2,3,1,1,1,2,1,1,2,1,1,1,1,4,4,2,1,5,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,3,2,2
じわじわ,じわじわ,ジワジワ,3,3,3,3,4,3,3,3,4,2,2,3,2,3,1,2,1,2,2,2,2,2,4,2,2,3,2,3,3,3,2,3,2,2,2,4,1,2,2,2,4,1,1,2,2,1,1,1,1,1,1,2,2,3,2,1,3,3,1,2,3
人件,じんけん,ジンケン,3,3,3,3,4,3,3,3,3,4,2,2,3,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,2,1,2,1,1,1,1,2,1,1
人種,じんしゅ,ジンシュ,3,3,3,3,4,3,3,3,3,3,2,3,3,3,4,2,4,3,3,2,3,4,1,4,3,2,3,3,2,2,3,3,3,3,3,2,3,3,2,2,1,2,4,4,4,4,3,3,5,3,3,2,3,3,3,1,3,3,3,3,3
スウェット,スウェット,スウェット,3,3,3,3,4,3,3,3,3,2,4,2,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,3,2,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1
数理,すうり,スウリ,3,1,2,4,4,3,3,3,2,2,2,4,3,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,4,2,3,3,3,3,3,3,2,2,1,1,1,1,1,2,2,1
スタミナ,スタミナ,スタミナ,3,3,2,3,4,3,3,3,2,4,3,2,3,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,3,3,2,2,2,2,2,2,1,1,2,2,4,1,2,2,3,2,2,2,2,2,2,3,1,3,2,1,1,2,2,1,2
スティック,スティック,スティック,3,3,3,3,4,3,3,3,4,3,3,2,2,3,2,2,1,2,2,2,2,3,1,1,2,1,1,2,1,1,2,2,3,3,2,2,2,2,1,2,3,1,2,1,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,3,3
ステレオ,ステレオ,ステレオ,3,1,2,4,4,3,3,3,4,2,2,2,3,2,3,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,3,3,2,2,1,1,2,2,3,3,3,3,3,2,3,3,3,2,2,1,2,1,1,1,3,3,2
ストッキング,ストッキング,ストッキング,3,3,3,3,4,3,3,3,3,3,3,2,2,3,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,3,2,2,2,4,1,2,1,1,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,1,2
ストック,ストック,ストック,3,3,3,4,4,3,3,3,3,2,4,3,2,3,3,2,1,2,3,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,2,3,3,2,2,2,2,2,2,3,2,3,2,1,2,2,3,3,3
ストライク,ストライク,ストライク,3,3,2,3,4,4,3,3,3,2,3,2,3,2,2,4,1,1,2,2,3,3,1,1,1,1,1,2,3,3,3,1,3,3,2,2,3,1,3,3,4,2,3,3,3,3,2,2,3,2,2,3,1,2,3,1,2,2,2,2,3
スパン,スパン,スパン,3,2,3,4,4,4,4,3,3,2,2,4,3,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,1,2,2,3,2,2,3,4,2,2,2,1,2,2,1,1,2,2,2,2
スペシャル,スペシャル,スペシャル,3,2,4,3,4,3,3,3,2,2,2,4,2,3,4,4,1,2,4,3,3,3,1,1,1,1,1,2,3,3,3,2,2,2,3,3,4,1,3,3,4,1,3,3,2,3,3,2,4,3,3,4,1,2,3,1,2,3,5,4,3
菫,すみれ,スミレ,3,3,2,4,4,3,3,3,3,2,2,4,3,2,2,3,3,1,2,4,2,2,1,2,2,2,3,2,2,2,2,1,2,2,1,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1
スムーズ,スムーズ,スムーズ,3,2,4,4,4,3,3,4,3,3,2,3,2,3,2,2,1,3,4,2,2,2,3,1,2,1,1,2,2,2,2,3,2,2,3,4,1,2,2,2,4,1,3,3,4,3,3,3,4,3,3,3,1,3,2,1,3,3,2,4,4
スモーク,スモーク,スモーク,3,3,3,3,4,3,3,4,3,3,4,2,3,3,1,2,1,1,2,1,2,2,1,1,1,1,1,1,3,3,2,1,3,2,1,1,2,1,2,1,3,1,2,1,2,2,2,3,2,2,2,2,1,2,2,1,1,2,1,2,2
性質,せいしつ,セイシツ,3,2,2,4,5,3,3,3,3,2,2,4,3,2,4,3,5,4,4,2,2,3,1,3,4,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,1,5,4,5,3,4,4,5,4,4,4,3,5,4,2,1,4,3,4,3,3
青春,せいしゅん,セイシュン,3,3,3,3,4,3,4,3,3,3,3,2,3,3,3,4,4,2,3,3,3,3,1,3,3,4,4,3,4,4,4,3,3,2,3,3,3,3,3,4,1,3,3,2,3,3,3,2,3,3,3,4,3,2,3,1,3,4,4,2,3
清茶,せいちゃ,セイチャ,3,3,2,3,4,3,3,3,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
成分,せいぶん,セイブン,3,3,3,3,4,4,3,3,3,2,3,4,3,3,4,3,2,3,5,3,3,3,1,3,2,3,2,2,3,3,2,3,3,3,3,4,3,2,3,3,1,4,5,5,3,4,5,4,4,4,4,4,4,3,3,4,2,3,3,3,4
声優,せいゆう,セイユウ,3,3,2,3,4,3,3,3,2,3,4,2,3,3,4,3,1,2,3,2,2,2,1,2,1,3,3,1,3,3,3,2,1,1,3,3,5,1,2,3,1,1,3,3,3,3,3,2,3,3,3,4,1,2,2,1,2,2,5,4,3
西洋,せいよう,セイヨウ,3,3,3,3,4,3,4,3,2,3,3,3,3,3,4,2,4,3,3,3,2,3,1,3,4,2,2,4,2,2,2,2,2,2,3,1,2,3,2,2,1,4,4,3,4,3,3,4,3,3,4,3,4,2,2,1,4,3,4,3,3
セッティング,セッティング,セッティング,3,3,3,4,4,3,4,3,3,2,3,3,3,3,2,2,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,4,1,3,2,3,3,3,2,3,3,3,3,1,2,2,1,2,2,2,2,2
背骨,せぼね,セボネ,3,2,3,3,5,3,3,3,4,2,3,3,2,3,1,1,2,2,2,1,2,2,1,2,2,2,1,3,2,2,1,2,2,2,2,3,1,2,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,3,1,2,3
税理,ぜいり,ゼイリ,3,2,4,3,4,3,3,3,2,4,2,3,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,1
喘息,ぜんそく,ゼンソク,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,1,2,2,3,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,3,1,1,2,2,1,1
前面,ぜんめん,ゼンメン,3,2,4,3,4,3,3,3,2,3,3,4,2,3,3,2,3,2,3,1,2,2,1,2,2,1,2,3,1,1,2,2,2,2,3,3,1,2,2,2,1,3,3,3,3,3,4,4,3,3,3,3,3,3,2,1,2,2,3,2,2
葬儀,そうぎ,ソウギ,3,3,4,3,4,3,3,3,2,2,4,4,3,2,3,3,3,3,4,3,3,4,1,4,3,2,2,3,2,2,2,2,4,4,3,1,2,3,2,2,1,3,4,2,2,4,3,5,4,4,3,3,3,2,3,3,3,2,3,1,2
装備,そうび,ソウビ,3,3,3,3,4,4,4,3,3,2,3,3,3,2,5,4,2,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,1,3,2,3,2,2,2,2,2,2,2,4,3,5,3,5,4,3,5,3,3
添える,そえる,ソエル,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1,2,1,3,4,3,3,3,4,3,3,2,2,4,2,2,2,4,1,1,2,4,1,4,2,3,3,4,3,3,3,3,3,3,3,5,3,3,4,4,3,3,4,4,2,2,3
ソーセージ,ソーセージ,ソーセージ,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,3,3,1,1,2,1,1,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,1,3,3,1,2,2,2,3,3
雑煮,ぞうに,ゾウニ,3,3,2,3,4,3,3,3,2,4,2,2,3,3,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
属する,ぞくする,ゾクスル,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,1,1,4,3,2,2,2,4,2,3,2,1,4,2,2,1,2,1,1,3,2,1,4,2,2,1,4,4,4,3,4,4,3,4,4,4,4,5,3,2,3,3,3,4,2,3
タイガー,タイガー,タイガー,3,3,4,3,4,3,3,3,3,3,2,3,3,3,3,3,1,2,2,2,3,3,1,1,2,1,1,2,3,3,4,2,3,3,2,1,4,2,2,4,3,1,2,2,3,2,2,2,2,2,2,3,1,3,3,1,2,2,3,3,2
滞在,たいざい,タイザイ,3,3,2,4,4,3,3,4,3,3,2,3,3,2,4,2,4,3,4,2,3,3,1,3,4,3,3,4,3,3,3,3,4,4,4,2,1,3,3,3,1,2,4,3,4,4,3,3,4,4,4,3,3,4,3,4,3,3,3,3,3
鯛焼き,たいやき,タイヤキ,3,3,2,3,4,3,3,3,2,2,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1
高島,たかしま,タカシマ,3,3,3,3,4,3,3,3,2,4,3,2,2,3,3,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,4,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,1,1
蓄える,たくわえる,タクワエル,3,3,3,3,4,4,3,3,3,2,3,3,2,3,1,2,1,2,3,2,2,2,4,2,2,3,2,3,3,3,2,2,1,1,1,3,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,2,2,2
タネダ,たねだ,タネダ,3,3,2,3,4,3,3,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タマハシ,たまはし,タマハシ,3,1,2,4,4,3,3,3,2,2,2,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タルト,タルト,タルト,3,2,4,3,4,3,3,3,2,3,4,2,2,3,1,2,1,1,2,2,2,3,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,2,3
短大,たんだい,タンダイ,3,3,3,3,4,4,3,3,3,4,2,2,2,3,2,1,1,1,2,3,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,3,1,2,1,1,3,2,4,3,3,3,5,3,3,2,1,1,2,1,1,1,3,2,2
台数,だいすう,ダイスウ,3,2,4,4,4,3,3,4,3,2,2,4,3,2,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,1,1,1,1,1,1,3,2,2
台帳,だいちょう,ダイチョウ,3,2,4,3,4,3,3,3,2,3,2,4,3,2,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,3,2,2,1,1,1,1,2,1,2
打球,だきゅう,ダキュウ,3,3,3,3,4,3,5,3,2,3,2,3,3,2,2,2,1,1,1,1,3,2,1,2,1,1,4,1,1,1,4,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,3,1,1,1,2,1,1
妥協,だきょう,ダキョウ,3,3,3,3,4,4,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,1,3,3,2,3,3,2,2,3,3,3,3,3,2,1,2,2,3,1,2,3,3,2,3,3,3,3,3,3,3,2,3,3,1,3,3,2,3,3
脱出,だっしゅつ,ダッシュツ,3,3,2,3,4,3,3,4,3,4,2,2,3,3,4,4,3,2,3,3,4,4,1,4,4,4,3,4,4,4,3,3,4,4,3,3,1,4,4,4,1,2,3,3,4,3,3,3,3,3,3,3,3,4,4,5,4,4,4,4,4
ダブルス,ダブルス,ダブルス,3,2,4,3,4,3,3,3,2,2,3,4,3,3,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,3,2,2,2,5,2,2,2,1,1,2,1,1,1,4,1,1
段取り,だんどり,ダンドリ,3,3,3,4,4,3,3,3,3,3,2,4,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,2,1,2,2,2,1,1,3,2,3,5,3,2,3,3,3,2,1,3,2,1,2,3,1,2,2
畜生,ちくしょう,チクショウ,3,3,3,4,4,3,4,3,2,4,2,2,3,2,1,2,4,2,1,3,2,2,1,4,3,4,3,4,3,3,2,3,4,4,1,2,1,4,4,3,4,2,1,1,2,1,1,1,1,1,1,3,2,3,2,1,3,4,1,1,1
チヒ,ちひ,チヒ,3,3,3,3,4,3,3,3,4,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ちゃっかり,ちゃっかり,チャッカリ,3,3,2,3,4,3,3,3,3,3,2,3,2,3,1,2,1,1,2,2,1,2,3,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,4,1,2,2,2,2,2,3,2,2,2,3,1,3,1,1,2,3,1,2,1
チュウオウ,チュウオウ,チュウオウ,3,3,4,3,4,4,3,4,2,2,2,3,3,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
中継,ちゅうけい,チュウケイ,3,3,2,3,4,3,3,5,3,2,2,2,3,2,4,3,2,2,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,1,2,3,3,3,3,3,4,3,3,3,3,2,3,3,1,3,3,5,3,3
注目,ちゅうもく,チュウモク,3,2,3,4,4,3,3,3,3,3,2,4,3,2,4,4,4,4,5,4,4,4,1,4,3,4,4,4,4,4,4,3,4,4,4,3,1,3,4,4,1,3,4,5,4,4,4,4,4,4,4,4,3,4,4,1,4,4,4,4,4
ちゅっ,ちゅっ,チュッ,3,3,2,3,4,4,3,4,3,3,2,2,3,2,1,1,1,2,1,1,1,1,4,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,5,1,1,1
調達,ちょうたつ,チョウタツ,3,2,4,4,4,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,1,3,3,3,2,3,3,3,2,3,3,3,4,2,1,2,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
著作,ちょさく,チョサク,3,1,2,4,4,3,3,3,3,2,2,4,3,2,4,1,3,3,3,1,1,2,1,2,2,1,1,3,1,1,2,1,2,2,4,1,4,2,1,1,1,3,3,4,3,3,3,3,3,3,3,4,4,2,1,1,3,2,4,3,2
ちょんちょん,ちょんちょん,チョンチョン,3,3,3,3,4,3,3,3,3,3,4,2,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2
チリ,チリ,チリ,3,2,4,3,4,3,3,3,2,3,4,2,2,3,3,2,1,2,2,1,3,1,1,1,3,1,1,2,2,2,3,3,3,3,3,1,4,1,2,3,3,3,2,1,3,2,2,2,2,2,2,3,3,1,3,3,2,1,3,4,2
チンタオ,チンタオ,チンタオ,3,3,2,3,4,3,3,3,2,4,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
ちーん,ちーん,チーン,3,3,2,3,4,3,3,4,2,3,4,3,3,3,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
ツイート,ツイート,ツイート,3,3,2,4,4,3,3,3,3,2,3,3,3,3,2,1,1,1,4,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,4,3
通園,つうえん,ツウエン,3,1,4,3,4,3,3,3,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
通用,つうよう,ツウヨウ,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,1,3,3,4,3,4,4,4,3,3,3,3,3,3,1,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
次々,つぎつぎ,ツギツギ,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,1,4,4,3,3,4,5,3,4,4,3,4,4,4,3,4,3,3,4,1,1,4,3,4,2,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4
黄楊,つげ,ツゲ,3,3,3,3,4,3,3,3,2,4,2,3,3,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1
ツジドウ,つじどう,ツジドウ,3,3,3,3,4,3,3,3,2,2,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
夙に,つとに,ツトニ,3,1,2,3,5,3,3,3,4,2,2,2,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
集い,つどい,ツドイ,3,3,2,3,4,3,3,3,3,3,3,2,3,3,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,2
椿,つばき,ツバキ,3,1,4,3,4,3,3,3,2,4,2,2,2,3,2,4,3,2,2,3,3,2,1,2,3,4,5,2,4,4,5,1,1,1,2,2,2,3,2,4,2,3,3,2,3,3,3,2,3,3,3,2,3,2,3,1,3,2,3,1,3
ツルベ,ツルベ,ツルベ,3,3,2,3,4,3,3,3,2,4,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
つんつん,つんつん,ツンツン,3,3,2,3,4,4,4,4,3,2,2,2,3,3,1,1,1,1,1,1,1,1,3,2,1,2,2,2,1,1,1,2,1,1,1,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,3,1,1,1,3,1,1,1
ティラミス,ティラミス,ティラミス,3,3,3,3,4,3,3,3,4,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2
定例,ていれい,テイレイ,3,2,2,4,4,3,3,3,2,3,3,4,3,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,3,2
適度,てきど,テキド,3,3,3,4,4,3,3,4,3,2,3,3,3,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,4,1,2,2,2,1,2,3,3,3,3,3,2,3,3,3,3,2,3,2,1,2,3,1,2,3
鉄鉱,てっこう,テッコウ,3,3,2,3,4,3,3,4,2,2,4,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1
手羽,てば,テバ,3,3,2,3,4,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1
手持ち,てもち,テモチ,3,3,3,4,4,4,3,3,3,2,3,3,3,3,2,2,1,2,3,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,3,3,2,2,2,2,2,2,2,3,2,3,2,4,3,3,2,4,3
店頭,てんとう,テントウ,3,3,3,3,4,3,3,3,2,3,2,4,2,3,2,1,3,2,4,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,3,1,1,2,1,1,1,2,3,2,3,3,3,2,3,3,3,4,2,2,1,1,2,2,2,2,3
展覧,てんらん,テンラン,3,2,4,4,4,3,3,3,2,3,3,4,3,3,3,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,2,3,3,3,4,4,3,3,2,1,1,1,1,2,1,3,1,3
テースト,テースト,テースト,3,2,3,4,4,3,3,3,3,2,2,4,3,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,2,1,1,1,2,1,1,1
ディナー,ディナー,ディナー,3,3,3,3,4,3,3,3,2,3,2,4,2,3,2,2,1,2,3,2,3,4,1,1,2,1,1,2,2,2,2,2,4,4,2,2,1,2,2,3,4,1,2,2,3,2,2,2,2,2,2,3,1,2,3,1,2,3,2,1,2
出来,でき,デキ,3,3,3,3,4,4,3,3,3,3,3,2,3,3,4,3,5,2,3,4,3,4,1,4,3,4,3,1,4,4,4,3,5,5,5,3,1,4,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,3,4,2,4,3
デザイナー,デザイナー,デザイナー,3,3,3,3,4,3,3,3,3,3,2,3,3,3,4,3,1,2,4,3,3,4,1,1,2,1,1,3,2,2,3,2,2,2,3,1,3,2,2,4,4,2,3,3,3,3,3,2,3,3,3,3,2,2,3,1,4,2,3,3,3
デリ,デリ,デリ,3,3,3,3,4,3,3,3,4,2,2,2,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,3,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
伝統,でんとう,デントウ,3,3,2,3,4,3,3,3,3,3,3,2,3,3,4,3,4,4,4,3,4,4,1,4,3,3,3,4,3,3,3,3,4,4,4,2,3,3,3,3,1,3,4,4,4,4,4,4,4,4,4,4,3,3,4,1,3,3,4,3,3
東西,とうざい,トウザイ,3,3,2,3,4,3,3,4,2,4,2,2,3,3,4,3,4,3,3,2,2,2,1,2,3,2,2,3,2,2,2,2,1,1,3,2,2,3,2,1,1,4,3,2,3,3,4,2,3,3,3,3,4,3,3,1,3,2,4,2,2
東照,とうしょう,トウショウ,3,3,2,3,4,3,3,3,2,4,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
当分,とうぶん,トウブン,3,3,3,3,4,3,3,3,3,3,3,3,2,3,1,3,4,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,1,2,1,3,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,2
等分,とうぶん,トウブン,3,2,4,3,4,3,3,3,3,3,4,2,3,3,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,3,3,3,3,3,2,3,3,3,2,2,2,1,1,1,2,1,2,2
倒立,とうりつ,トウリツ,3,3,2,3,4,3,3,3,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
盗塁,とうるい,トウルイ,3,3,2,3,4,3,4,3,2,4,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1
通り掛かる,とおりかかる,トオリカカル,3,3,2,4,4,3,3,3,2,3,3,3,3,3,1,2,1,2,2,2,1,1,4,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,4,2,4,2,2,2,1,3,1,1,1,3,1,1,1
通り過ぎる,とおりすぎる,トオリスギル,3,3,2,3,4,3,3,4,3,3,2,3,3,3,1,2,1,3,3,2,2,3,4,3,3,2,2,4,2,2,2,3,1,1,2,3,1,4,2,3,2,2,3,2,3,3,3,3,3,3,3,2,2,4,2,1,4,4,1,3,2
