word,hiragana,katakana,ANIME_JDRAMA_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
春,はる,ハル,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4,4,5,4,3,3,4,3,5,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,1,4,5,4,5,4,4
追う,おう,オウ,5,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,1,4,4,4,5,5,5,5,5,4,5,5,5,4,4,4,4,3,4,4,5,4,5,4,4,3,4,4,3,4,4,4,4,4,5,5,4,5,3,5,4,4,4
謝る,あやまる,アヤマル,5,4,4,2,4,4,3,3,4,4,3,3,4,4,3,1,1,3,3,5,5,5,5,4,4,5,4,4,4,5,5,1,1,2,4,1,4,4,5,4,3,2,4,3,3,3,4,3,3,3,4,5,3,4,2,5,2,3,3
ゲーム,ゲーム,ゲーム,5,5,5,5,4,4,4,4,3,4,5,5,5,5,4,5,1,4,5,4,5,5,1,4,1,1,4,5,5,5,4,5,5,5,1,5,4,4,5,5,4,4,5,5,4,4,4,4,4,5,5,5,5,5,5,4,5,5,5
それでも,それでも,ソレデモ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,4,1,1,5,1,1,1,1,1,1,5,1,1,4,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3,4,1
ってば,ってば,ッテバ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
よっしゃ,よっしゃ,ヨッシャ,5,3,3,3,3,4,3,3,3,3,4,3,3,4,3,1,1,1,1,1,4,4,4,2,4,4,2,4,4,4,3,3,3,1,3,1,1,4,4,4,1,2,1,1,1,1,1,1,1,2,1,4,1,2,2,1,1,4,4
被害者,ひがいしゃ,ヒガイシャ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,5,4,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3
たま,たま,タマ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,2,4,4,2,4,4,5,4,4,3,3,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,5,3,4,4,4,4,3
調子,ちょうし,チョウシ,5,4,4,4,3,4,4,4,4,4,5,5,4,5,4,3,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,1,4,4,5,2,4,4,4,5,4,3,4,4,4,4,4,5,5,4,4,5,3,4,4
変身,へんしん,ヘンシン,5,2,2,3,3,4,3,3,3,2,3,3,3,3,2,3,1,2,3,3,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,3,3,3,4,2,3,2,3,3,3,3,3,3,3,4,4,4,1,3,4,3,4,3,3
マン,マン,マン,5,5,5,4,4,5,5,4,4,5,4,5,4,5,5,5,1,4,4,1,5,5,1,4,1,1,4,4,4,4,3,4,4,4,1,5,1,3,4,3,4,4,4,4,4,3,4,4,4,5,4,5,1,4,5,4,5,4,4
くう,くう,クウ,5,4,3,5,3,4,3,3,3,2,5,2,2,4,3,2,1,4,2,5,4,3,3,4,4,4,4,4,4,4,5,1,1,2,4,1,5,4,5,4,4,3,4,5,4,4,4,4,4,2,5,4,4,3,2,2,3,3,2
おっしゃる,おっしゃる,オッシャル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,5,4,4,4,4,4,4,4,1,1,4,4,1,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,3,4,2,4,1,4,4
嫌い,きらい,キライ,5,5,5,4,4,5,4,4,5,5,5,5,4,5,5,3,1,3,4,4,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,1,4,5,5,4,4,4,4,4,4,5,5,4,5,4,4,5,4,4,5,5,3,4,4
我ら,われら,ワレラ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,1,1,1,1,1,1,4,1,1,2,3,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,2,2,1
はる,はる,ハル,5,4,4,4,4,4,4,3,4,3,5,4,4,4,5,3,5,3,3,5,4,4,4,4,3,4,4,3,3,4,4,3,3,3,4,2,4,2,4,4,4,4,3,4,5,4,4,4,4,3,5,4,4,4,3,5,4,3,3
撮る,とる,トル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,5,5,5,5,4,5,4,5,4,4,5,4,1,1,3,4,1,4,4,5,5,4,4,4,4,4,5,4,4,4,4,1,5,4,4,3,1,3,5,5
介,-,-,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,4,4,3,1,5,1,1,3,3,3,3,4,2,2,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,3,1,4,3,1
腕,うで,ウデ,5,4,4,4,3,5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,2,5,4,5,3,4,3,4,4,3,3,3,3,3,4,5,5,5,5,4,5,4,4,4
止まる,とまる,トマル,5,5,5,4,4,5,5,4,5,5,5,5,4,5,5,2,1,4,4,4,5,5,5,4,5,4,4,5,5,4,5,1,1,3,5,1,4,5,5,4,4,4,5,4,4,4,4,4,4,4,5,5,4,5,3,5,3,4,5
目的,もくてき,モクテキ,5,4,4,4,5,4,4,3,5,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,4,4,4,5,5,1,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
すか,すか,スカ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,4,1,2,2,2,2,2,1,1,3,4,2,2,3,1,1,4,1,4,1,2,1,2,2,2,2,2,2,2,2,2,4,1,2,3,3,2,4,2
起こる,おこる,オコル,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,5,5,4,4,4,4,5,4,4,4,4,5,4,4,1,1,4,4,1,5,4,4,4,5,5,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,5
街,まち,マチ,5,4,4,4,4,4,3,3,5,4,3,4,4,4,4,5,4,4,4,5,5,5,5,5,4,4,4,4,5,4,5,5,5,5,4,3,5,4,5,3,4,3,5,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,4
牙,きば,キバ,5,2,2,2,3,4,3,3,3,2,3,3,2,2,2,2,3,2,2,2,4,4,4,4,5,3,4,5,5,3,4,3,3,2,3,1,3,3,4,2,1,2,2,1,1,1,1,1,1,3,4,4,3,4,3,4,3,3,2
難しい,むずかしい,ムズカシイ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,4,4,5,4,4,4,5,5,1,1,5,5,1,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
ドア,ドア,ドア,5,4,4,4,3,4,3,3,4,4,4,4,3,4,4,4,1,4,4,5,5,5,1,5,1,1,5,4,4,5,4,5,5,4,1,3,5,4,5,5,4,3,4,4,4,3,4,4,4,4,4,5,1,5,4,5,4,4,4
それから,それから,ソレカラ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,5,1,1,1,1,1,1,4,1,1,5,5,4,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,2,4,1
亡くなる,なくなる,ナクナル,5,5,5,3,4,4,4,4,4,4,5,5,4,4,5,3,1,4,4,5,4,4,4,4,3,4,4,3,4,4,3,1,1,2,3,1,4,4,4,5,4,4,5,4,5,5,4,4,4,3,4,4,4,4,2,4,4,3,4
罪,つみ,ツミ,5,2,2,3,3,4,3,3,3,3,2,2,3,2,2,4,5,4,4,5,5,5,5,4,4,4,5,4,4,4,4,5,5,4,4,2,4,4,4,2,3,3,3,5,3,2,3,3,3,3,4,5,4,4,4,4,4,3,4
拳,こぶし,コブシ,5,4,4,2,3,4,4,4,3,3,3,4,2,4,4,3,4,2,2,3,4,3,3,4,4,3,4,4,4,3,4,3,3,3,3,1,4,3,4,4,3,2,3,3,4,2,2,2,4,3,5,4,3,4,3,4,4,2,3
ちょうど,ちょうど,チョウド,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,4,4,4,4,5,4,5,5,4,4,5,4,5,5,4,5,2,5,4,4,5,5,4,5,5,5,5,5,4,5,4,5,4,3,5,4,5,3,4,5
斬る,きる,キル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,4,4,1,4,1,1,1,5,5,2,4,1,1,2,3,1,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,1,4,2,2
記憶,きおく,キオク,5,5,5,4,4,4,4,4,3,5,5,5,4,4,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,5,2,5,4,5,4,4,4,4,4,5,4,5,5,5,5,5,5,4,4,4
木,き,キ,5,5,5,5,3,4,5,3,3,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,4,4,5,4,4,1,5,5,5,4,4,5,5,5,4,4,5,5,3,5,5,5,5,5,5
今から,いまから,イマカラ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1
どうしても,どうしても,ドウシテモ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,4,1,1,4,1,1,1,1,1,1,4,1,1,4,4,1,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,2,4,1
億,おく,オク,5,4,4,3,4,5,3,3,4,4,4,4,4,4,4,5,3,5,3,4,4,5,1,4,1,1,4,5,5,5,3,4,4,5,3,1,3,3,4,5,4,3,4,5,4,4,4,4,5,4,4,4,5,4,5,3,5,5,3
引く,ひく,ヒク,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,3,1,5,4,4,5,5,1,5,1,2,5,4,5,5,5,1,1,3,5,1,5,4,5,4,5,5,5,4,4,5,4,4,5,5,5,5,4,5,4,5,4,5,5
様子,ようす,ヨウス,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,5,4,5,5,5,4,5,4,4,4,5,1,5,4,4,3,4,4,4,5,4,5,4,4,4,4,5,5,5,5,4,5,4,4,4
着る,きる,キル,5,5,5,4,4,5,5,3,5,5,5,5,4,5,5,2,1,4,4,5,5,5,5,5,4,5,5,4,4,5,5,1,1,3,5,1,5,4,5,5,4,3,5,4,5,5,5,5,4,4,5,5,4,5,3,5,4,5,4
集める,あつめる,アツメル,5,4,4,5,5,4,4,5,4,4,4,4,5,4,4,3,1,4,5,4,4,4,4,4,5,4,4,5,5,4,4,1,1,3,4,1,4,4,4,3,4,5,5,4,4,4,4,4,4,4,5,4,5,4,3,4,4,4,4
更に,さらに,サラニ,5,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,1,5,5,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,4,4,4,5,5,4,3,4,4,5,4,4,4
次回,じかい,ジカイ,5,4,4,4,5,4,4,3,3,4,3,4,5,4,4,3,2,3,4,4,4,4,4,2,5,5,2,5,5,5,2,3,3,4,4,1,2,4,5,1,3,3,3,3,3,3,3,3,4,4,4,4,4,2,4,3,3,4,4
酒,さけ,サケ,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,4,4,5,4,4,4,4,5,5,4,4,3,5,4,4,2,4,3,5,4,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4
２つ,ふたつ,フタツ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,4,1,1,1,1,1,1,4,1,1,4,1,1,1,4,4,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,4,1
２人とも,ふたりとも,フタリトモ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1
襲う,おそう,オソウ,5,2,2,3,3,4,3,3,3,2,2,3,3,2,2,2,1,4,4,4,5,5,5,4,5,4,4,5,5,4,5,1,1,2,4,1,4,4,4,3,3,2,4,3,3,3,3,3,3,3,5,5,5,5,2,5,4,4,4
驚く,おどろく,オドロク,5,4,4,2,3,4,3,4,4,4,4,4,3,4,4,3,1,4,4,5,5,5,5,5,5,4,5,5,5,5,5,1,1,4,5,1,5,5,5,4,4,4,5,4,4,4,4,4,5,4,5,5,4,5,4,5,3,4,4
映画,えいが,エイガ,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,4,4,5,4,5,5,5,4,4,5,4,4,4,5,4,5,5,5,4,5,4,4,4,1,5,4,5,4,4,4,5,5,4,5,3,5,4,4,5,4,5,5,5
目指す,めざす,メザス,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,4,5,4,4,4,4,4,5,4,4,5,5,4,4,1,1,4,4,1,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5
げ,げ,ゲ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,4,4,4,1,5,1,1,1,4,4,4,5,5,5,4,1,1,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,1,4,4,4
撃つ,うつ,ウツ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,5,5,1,4,1,1,4,5,5,4,4,2,2,2,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,5,3,4,2,1,3,4,4
そば,そば,ソバ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,3,2,5,5,2,5,2,3,5,4,4,5,4,4,4,4,4,2,2,4,4,5,3,2,3,3,4,2,3,3,4,2,2,4,3,4,4,2,3,3,4
美,び,ビ,5,4,4,2,3,4,4,3,3,4,3,4,2,3,4,4,5,3,3,4,4,4,4,5,4,5,5,4,4,5,4,3,3,4,3,3,5,4,4,1,3,2,3,3,3,3,3,3,3,4,4,5,4,5,4,4,4,3,3
兄さん,にいさん,ニイサン,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,1,1,4,1,1,1,1,1,1,5,1,1,3,5,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,2,2,3
お待ち,-,-,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,4,1,1,1,1,1,1,4,1,1,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,4,1
炎,ほのお,ホノオ,5,4,4,3,3,4,3,3,3,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4,5,3,4,5,5,3,4,4,4,3,4,3,4,4,4,2,3,2,3,3,3,4,3,3,3,4,5,4,3,4,4,4,4,4,3
いま,いま,イマ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,4,4,5,5,5,5,5,3,4,4,5,5,5,5,5,3,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,3,4,4
おじいちゃん,おじいちゃん,オジイチャン,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,1,1,1,1,1,1,3,1,1,3,3,1,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,3,1
ただいま,ただいま,タダイマ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,5,4,4,4,3,4,5,4,4,4,5,4,4,4,4,4,2,4,5,5,5,3,4,3,3,3,3,3,3,3,4,4,4,1,3,3,4,2,3,4
責任,せきにん,セキニン,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,5,5,5,5,1,4,4,5,1,4,4,4,5,4,4,4,4,4,4,4,5,3,4,5,5,4,4,4
まい,まい,マイ,5,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,3,4,4,4,4,5,5,4,5,5,5,4,5,4,4,4,4,3,4,3,5,5,3,3,3,3,3,3,3,3,3,3,5,4,4,5,5,5,3,3,3
えー,えー,エー,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,3,1,4,4,5,3,5,5,1,4,4,4,4,4,4,3,1,1,1,4,1,1,5,5,5,5,5,5,5,5,5,4,1,4,4,4,4,1,1,5,5
発見,はっけん,ハッケン,5,4,4,4,4,4,4,3,3,4,4,3,4,4,3,5,5,4,4,4,4,5,5,5,4,4,5,4,4,4,4,5,5,4,4,4,5,4,4,2,5,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4
無駄,むだ,ムダ,5,4,4,4,4,4,4,4,5,4,4,3,4,4,4,2,4,3,4,4,4,4,4,4,5,4,4,5,5,4,4,5,5,4,5,1,4,4,5,3,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,5,2,4,4
レベル,レベル,レベル,5,5,5,5,4,5,4,5,4,5,5,4,5,5,5,4,1,4,5,4,4,4,1,3,1,1,4,4,4,4,4,4,4,5,1,3,3,4,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,4,4,5,5
雨,あめ,アメ,5,5,5,5,4,4,5,4,5,5,5,5,4,5,5,4,5,4,5,4,4,4,4,5,4,5,5,4,4,5,5,4,4,4,4,3,5,4,4,3,4,4,5,4,4,5,4,4,4,4,4,4,4,5,4,5,4,4,4
動き,うごき,ウゴキ,5,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,5,5,4,5,5,5,4,5,4,4,5,5,1,1,4,5,2,4,5,4,5,4,5,4,4,4,4,5,4,3,5,4,5,4,5,5
色,いろ,イロ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,4,4,4,5,4,4,5,5,3,5,4,4,3,5,4,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5
余計,よけい,ヨケイ,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,4,3,4,5,4,4,5,4,4,4,4,4,4,4,4,5,2,4,4
そこで,そこで,ソコデ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,1,1,1,1,1,1,4,1,1,5,1,5,5,3,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,5,1
もつ,もつ,モツ,5,3,4,3,3,4,3,3,3,4,2,4,2,3,4,4,1,5,4,5,4,4,5,5,5,5,5,5,5,4,5,1,1,4,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,2,2,4,4,5,3,2,4,4,5
落とす,おとす,オトス,5,5,5,5,4,5,5,4,5,4,5,5,4,5,5,3,1,4,4,4,5,5,4,4,4,4,5,4,4,4,5,1,1,3,5,1,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,5,4,5,4
腹,はら,ハラ,5,4,4,4,3,4,4,5,4,4,5,4,4,4,4,3,5,4,4,4,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,3,5,4,4,3,4,3,4,4,3,4,4,3,3,4,5,4,3,5,4,5,3,4,4
運命,うんめい,ウンメイ,5,3,3,2,3,4,4,3,3,4,2,2,2,3,3,3,5,4,4,4,5,5,5,4,5,4,5,5,5,4,4,4,4,4,4,2,4,4,4,2,3,2,3,3,3,3,3,3,5,4,4,5,4,4,4,4,4,3,3
笑い声,わらいごえ,ワライゴエ,5,3,2,4,3,4,3,5,3,3,2,2,2,2,3,1,1,2,2,5,5,3,2,4,2,5,4,2,2,5,3,3,4,2,3,1,4,4,5,1,2,2,2,2,4,3,2,2,2,2,4,5,4,4,2,4,1,4,4
おら,おら,オラ,5,3,3,4,3,4,3,3,4,2,4,2,2,4,2,4,1,1,1,4,4,4,4,3,4,4,1,4,5,4,4,2,2,5,1,1,3,4,4,1,1,1,1,1,1,1,1,1,1,2,1,4,1,3,4,1,1,2,3
おまえ,おまえ,オマエ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,4,4,1,5,1,1,4,4,4,3,5,5,5,3,5,2,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,1,2,3,4
熱い,あつい,アツイ,5,5,5,5,3,4,5,3,4,5,5,5,4,5,5,2,1,4,4,5,4,4,4,4,4,4,4,4,4,4,5,1,1,3,5,1,5,4,4,4,4,2,4,3,3,3,4,3,3,4,4,4,4,5,4,5,3,4,4
団,だん,ダン,5,4,3,4,4,4,5,5,3,4,3,2,3,4,4,5,4,4,3,4,4,4,4,4,5,4,4,5,5,4,3,4,4,4,2,1,4,3,3,3,4,2,4,4,4,4,3,4,3,4,5,4,1,4,4,3,5,4,3
回る,まわる,マワル,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,3,1,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,3,5,1,5,4,5,4,4,4,5,5,4,4,4,5,5,4,5,4,4,4,3,5,3,5,5
つらい,つらい,ツライ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,5,5,5,5,4,4,4,4,4,4,4,4,1,1,3,5,1,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,5,4,4,4,5,3,3,3
美しい,うつくしい,ウツクシイ,5,3,3,4,3,5,4,4,3,4,3,3,4,3,4,4,1,4,5,4,5,5,5,5,5,4,5,5,5,4,4,1,1,4,4,2,5,4,4,3,4,4,4,5,4,5,4,5,4,4,5,5,5,5,4,4,4,4,4
ひとつ,ひとつ,ヒトツ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,4,1,1,5,1,1,1,1,1,1,5,2,2,5,5,1,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,4,1
母ちゃん,かあちゃん,カアチャン,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,2,1,1,1,1,1,1,3,1,1,2,2,1,2,3,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2
借りる,かりる,カリル,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,4,5,5,5,4,4,4,4,4,5,4,4,4,4,1,1,3,4,1,4,4,4,4,5,4,5,5,4,4,5,4,5,4,4,4,3,4,3,4,3,4,4
忙しい,いそがしい,イソガシイ,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,4,4,5,5,5,5,4,4,4,4,4,4,4,4,1,1,4,4,1,4,4,4,3,4,3,4,4,4,4,5,5,5,4,4,5,4,4,4,5,2,4,4
相談,そうだん,ソウダン,5,5,4,5,5,4,4,5,3,5,4,4,5,5,4,4,5,5,5,5,4,5,4,4,4,5,5,4,4,5,4,4,4,5,4,1,4,4,4,2,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,5,5
わあ,わあ,ワア,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,1,1,3,2,4,5,4,4,3,5,5,3,5,5,5,4,3,3,1,1,1,3,5,5,5,3,3,4,3,3,4,5,4,4,4,1,4,1,3,3,1,1,3,3
消す,けす,ケス,5,5,4,5,4,4,3,5,5,4,5,4,5,5,5,2,1,4,4,4,5,5,5,4,5,4,5,5,5,4,4,1,1,2,4,1,4,4,4,3,4,4,4,4,3,3,4,5,3,4,4,5,4,4,3,4,3,4,4
連中,れんちゅう,レンチュウ,5,3,3,4,3,4,4,3,3,3,3,3,3,4,2,2,4,4,3,4,5,5,5,5,5,4,5,5,5,4,4,5,5,3,3,1,5,4,5,1,4,3,4,4,3,4,3,3,3,3,5,5,4,5,4,5,2,3,2
姉,あね,アネ,5,5,5,4,3,4,5,4,5,5,5,5,4,5,5,4,4,4,3,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,4,4,5,3,4,3,4,4,4,3,5,4,4,4,5,4,4,5,4,5,4,3,3
お店,おみせ,オミセ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,5
首,くび,クビ,5,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,3,5,4,4,3,4,3,4,5,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4
わざわざ,わざわざ,ワザワザ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4
火,ひ,ヒ,5,4,4,5,3,4,4,4,3,4,5,5,4,4,4,4,5,4,4,4,5,5,4,5,5,4,5,5,5,4,4,5,4,5,4,4,5,4,5,1,4,3,5,4,4,4,5,5,4,4,5,5,3,5,4,4,4,5,4
応援,おうえん,オウエン,5,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,5,4,4,4,4,3,4,5,3,4,4,5,4,4,4,4,4,1,3,4,4,2,4,3,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4
ころ,ころ,コロ,4,2,2,2,3,4,3,3,3,2,2,3,3,2,2,4,5,5,3,4,4,4,5,5,5,2,5,4,4,5,4,4,4,4,5,4,5,4,4,5,2,4,2,2,2,3,2,2,2,2,2,4,4,4,4,2,4,4,4
