word,hiragana,katakana,JPDB_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
こうむる,こうむる,コウムル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,2,1,1,1,2,2,1,2,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,3,1,1
さむい,さむい,サムイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,4,4,2,2,4,2,4,5,4,2,2,3,2,1,1,4,4,1,4,2,2,4,3,5,4,4,5,4,4,4,4,4,2,3,4,4,4,2,2,2
コカトリス,コカトリス,コカトリス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
トンカツ,トンカツ,トンカツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
くちゃい,くちゃい,クチャイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
シャッフル,シャッフル,シャッフル,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,3
いうとおり,いうとおり,イウトオリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
わずらわしい,わずらわしい,ワズラワシイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1,3,1,3,2
タラップ,タラップ,タラップ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,2,2,2,2,1,2,1,1,1,1,1,1,1,1
とりあげる,とりあげる,トリアゲル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,4,3,3,3,3,3,3,3,4,3,3,3,3,1,1,3,4,1,4,3,3,4,5,4,4,4,5,4,4,4,4,3,3,1,2,2,4,4,2,4
もういっぺん,もういっぺん,モウイッペン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
いっきに,いっきに,イッキニ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,2,1,1,1,1,1,1,5,1,1,4,3,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3,2,1
エンジニア,エンジニア,エンジニア,3,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,2,1,1,4,2,3,3,1,1,1,1,2,1,1,2,1,3,3,3,1,3,1,1,2,2,2,3,2,2,2,2,2,4,3,1,3,1,3,3,1,3,3,3
パラメーター,パラメーター,パラメーター,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,5,5,1,4,5,3,4,4,4,3,2,1,3,1,1,2,1,2,2
ヘドロ,ヘドロ,ヘドロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ほっておく,ほっておく,ホッテオク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
せびる,せびる,セビル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,2,2,2,1,2,1,3,1,1,1,1,1,1
ロゼ,ロゼ,ロゼ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,2,2,2,1,3,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,1,2,1,1,1,1,1
おはなし,おはなし,オハナシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,5,4,1,1,4,1,1,1,1,1,1,4,1,1,5,5,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,2,5,5
ビリヤード,ビリヤード,ビリヤード,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2
あとになって,あとになって,アトニナッテ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
かけあう,かけあう,カケアウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,1,1,3,2,2,1
ロゼッタ,ロゼッタ,ロゼッタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
はり,はり,ハリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,3,4,2,2,4,2,4,3,4,2,2,3,2,4,4,2,4,2,4,2,2,4,3,4,4,3,3,3,4,5,4,4,2,1,2,2,4,2,2,2
ラス,ラス,ラス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,3,1,2,1,1,2,3,4,2,3,3,3,3,1,4,3,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,3,1,3,2,2
びちゃびちゃ,びちゃびちゃ,ビチャビチャ,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
だめになる,だめになる,ダメニナル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ジャラジャラ,ジャラジャラ,ジャラジャラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
リニア,リニア,リニア,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,1,1,1,1,2,1,2,1,1
はたす,はたす,ハタス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,4,4,4,4,4,2,4,3,4,4,4,4,4,1,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,5,4,4
だれでも,だれでも,ダレデモ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1
シェラ,シェラ,シェラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
テオドール,テオドール,テオドール,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
コンペ,コンペ,コンペ,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,2,1,1,2,3,2,2,1,1,1,1,1,2,2,3,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2
あき,あき,アキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,4,4,4,2,2,4,2,4,4,5,4,4,4,2,3,3,3,3,3,4,2,2,4,4,4,5,5,4,4,5,4,4,4,2,1,2,3,4,3,2,2
あとずさる,あとずさる,アトズサル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1
かぶれる,かぶれる,カブレル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1
いまだかつて,いまだかつて,イマダカツテ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
フェアリー,フェアリー,フェアリー,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,3,1,1,1,1,3,3,1,2,1,1,1,4,4,1,1,1,2,2,1,3,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,2,1,2
ルイン,ルイン,ルイン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カブ,カブ,カブ,3,2,2,3,3,4,4,3,3,2,2,3,2,2,2,2,3,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2
リポーター,リポーター,リポーター,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,3,3,2,1,1,1,1,1,1,1,2,1,2,2,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,1,3
きん,きん,キン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,2,2,4,3,3,3,4,2,4,4,4,3,3,3,2,3,3,3,2,2,3,3,2,3,3,4,4,4,3,3,2,3,4,1,2,3,2,3,3,2
ヒューヒュー,ヒューヒュー,ヒューヒュー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ブラン,ブラン,ブラン,3,4,3,4,3,4,3,3,3,2,4,5,2,2,4,3,1,1,1,2,1,1,3,1,1,1,1,2,2,2,2,1,3,3,1,1,3,2,1,1,2,1,2,2,2,2,2,2,2,3,3,1,1,2,1,2,1,1,1
フェル,フェル,フェル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
まごうことなき,まごうことなき,マゴウコトナキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
とろっと,とろっと,トロット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ムラ,ムラ,ムラ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,2,1,1,1,2,3,2,1,1,1,3,1,2,2,2,4,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,2,3,3
うみ,うみ,ウミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,4,4,5,5,3,5,5,5,5,5,5,2,4,5,5,5,2,4,4,5,2,5,5,4,5,4,4,5,4,4,5,4,5,5,3,5,2,5,5,5,2
コテンパン,コテンパン,コテンパン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
リフト,リフト,リフト,3,3,3,2,3,4,3,4,4,3,3,3,2,4,2,3,2,1,2,3,1,2,3,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,3,2,3,3,3,2,3,3,3,3,1,2,1,1,2,1,2,2,3
ラブリー,ラブリー,ラブリー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,2,2,3,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,1
ならべる,ならべる,ナラベル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,4,4,3,4,3,3,3,4,4,3,3,4,4,1,1,2,3,1,4,3,4,5,4,4,5,5,4,4,5,4,4,4,3,1,2,2,4,3,4,4
ドブ,ドブ,ドブ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
コレット,コレット,コレット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
ぬるっと,ぬるっと,ヌルット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ようよう,ようよう,ヨウヨウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,3,2,1,2,1,3,1,1,1
ブルーノ,ブルーノ,ブルーノ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
よっこいしょ,よっこいしょ,ヨッコイショ,3,3,4,3,3,4,4,3,3,3,3,4,3,2,4,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
きらいがある,きらいがある,キライガアル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チャーリー,チャーリー,チャーリー,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,5,4,2,1,4,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2
ナタリー,ナタリー,ナタリー,3,2,3,2,3,4,3,3,3,3,3,2,2,3,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,3,1,1
ジュリア,ジュリア,ジュリア,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,4,4,2,1,3,1,1,1,2,1,2,2,2,2,2,2,2,2,1,4,1,2,2,1,2,1,2
はてる,はてる,ハテル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,3,3,3,3,3,4,3,3,3,4,1,1,1,5,1,4,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,2,1,4,2,3,2
ほたる,ほたる,ホタル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,3,2,3,2,3,5,2,2,2,5,3,2,2,2,1,1,3,2,3,3,2,3,3,2,2,2,2,2,3,2,3,1,3,2,3,2,3,2
ホタル,ホタル,ホタル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,4,1,3,3,3,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2
カテゴリ,カテゴリ,カテゴリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,2,2
ジト,ジト,ジト,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
ずっこける,ずっこける,ズッコケル,3,2,2,2,3,4,4,3,3,2,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,2,2,2,2,2,2,1,1,1,1,2,1,1,1
クリエイター,クリエイター,クリエイター,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,3
ＩＭ,アイエム,アイエム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ノートＰＣ,ノートピーシー,ノートピーシー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
マンホール,マンホール,マンホール,3,3,3,2,3,4,3,3,3,4,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2
ペイント,ペイント,ペイント,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,3,3,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,3,2,3,4,1,2,2,2,2,2
ちゃちゃ,ちゃちゃ,チャチャ,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,1,2,1,1,2,3,1,1,1,2,2,2,2,2,2,1,3,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2
チャチャ,チャチャ,チャチャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ベター,ベター,ベター,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2
やけになる,やけになる,ヤケニナル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
いっす,いっす,イッス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
うしなう,うしなう,ウシナウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,4,4,5,5,5,3,5,4,5,5,5,4,5,1,1,3,4,1,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,2,3,5,4,4,4
グラインド,グラインド,グラインド,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
アスカ,アスカ,アスカ,3,3,4,2,3,4,3,3,3,4,2,2,2,3,3,1,3,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,3,2,2,2,3,1,2,1,1,2,1,2,2,2
コブ,コブ,コブ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,1,3,1,1,2,2,2,2,1,3,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2
チンケ,チンケ,チンケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
するっと,するっと,スルット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
サーモン,サーモン,サーモン,3,3,3,4,3,4,3,3,3,3,3,2,3,2,3,1,1,1,1,2,2,2,3,1,1,1,1,1,2,2,3,1,2,2,2,2,2,1,1,2,2,1,2,2,2,4,2,2,2,2,2,2,1,1,2,2,1,2,3
こりる,こりる,コリル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,2,3,3,2,3,3,2,2,2,2,3,1,1,1,3,1,3,3,2,2,1,2,2,2,2,2,4,2,3,3,2,4,2,1,3,1,2,1
うすら,うすら,ウスラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ブランケット,ブランケット,ブランケット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
スイートルーム,スイートルーム,スイートルーム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
イエッサー,イエッサー,イエッサー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
たいせつ,たいせつ,タイセツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,2,5,4,5,5,4,5,5,5,5,5,4,5,5,1,4,5,5,5,4,5,5,4,4,4,4,4,4,4,5,3,2,4,5,3,5,5
キラー,キラー,キラー,3,3,2,4,3,4,3,3,3,2,4,2,3,2,3,2,3,1,1,2,2,3,3,1,2,1,1,2,3,3,2,1,3,3,2,1,3,2,2,3,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,2,3,2
せかい,せかい,セカイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,4,5,2,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2
エステ,エステ,エステ,3,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,2,1,2,4,2,2,2,1,1,1,1,2,2,2,1,3,1,1,2,1,1,1,1,2,3,2,3,3,3,2,3,3,3,4,1,2,1,1,3,1,2,1,2
にかわって,にかわって,ニカワッテ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ブイ,ブイ,ブイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,3,1,1,2,1,1,1,3,2,2,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1
