word,hiragana,katakana,BCCWJ_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
蝉,せみ,セミ,2,3,4,2,3,4,3,3,3,4,2,2,2,2,4,1,2,4,2,3,1,1,1,2,3,2,4,3,1,1,2,2,1,1,2,2,1,3,3,1,2,3,2,1,3,2,2,2,2,2,2,3,3,2,2,1,2,2,3,2,1,2
潜水,せんすい,センスイ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,2,2,2,2,2,3,1,3,3,3,2,3,3,3,2,1,4,3,2,1,1,1,1,1,1,2,3,2,3,3,3,2,3,3,3,2,2,2,2,1,4,3,2,4,2,1
エリート,エリート,エリート,2,2,3,2,3,4,3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,1,1,3,1,1,3,3,3,3,2,3,3,3,3,2,3,3,3,4,1,3,4,3,3,3,3,3,3,3,3,1,3,3,1,3,3,2,3,3,3
サウンド,サウンド,サウンド,2,2,3,2,3,4,3,3,3,3,3,2,2,2,2,4,2,1,3,1,2,3,1,1,1,1,1,2,1,1,2,1,2,2,3,2,4,1,2,2,2,2,3,3,4,3,3,3,3,3,3,4,1,1,2,1,2,3,2,4,3,3
落下,らっか,ラッカ,2,3,3,2,3,4,3,4,3,3,2,2,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,1,2,2,1,2,2,2,2,2,2,2,3,3,4,3,4,4,3,3,3,3,3
成し遂げる,なしとげる,ナシトゲル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,4,3,2,3,2,2,3,3,2,3,1,1,2,2,1,2,3,3,2,2,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,1,3,2,3,3
ぬ,ぬ,ヌ,2,3,1,4,3,4,3,3,3,2,2,2,4,3,2,4,5,1,5,4,5,5,1,1,5,1,1,1,5,5,5,5,5,5,5,1,2,4,4,4,1,5,3,3,2,3,3,2,3,3,3,2,5,1,5,5,5,5,1,5,5,5
腎,じん,ジン,2,2,1,3,3,4,3,3,3,2,3,2,2,2,2,2,3,1,2,2,4,2,1,3,2,3,4,4,3,3,2,3,3,2,2,2,2,1,2,3,3,3,1,1,2,1,1,1,1,1,1,3,2,2,4,1,2,2,2,2,2,2
キット,キット,キット,2,3,3,3,3,5,3,3,3,4,3,3,2,3,3,3,1,1,3,1,3,3,1,1,3,1,1,2,1,1,1,1,4,4,3,1,2,3,1,1,3,1,2,3,2,2,2,2,4,2,2,4,1,2,3,4,2,3,2,3,4,3
悪影響,あくえいきょう,アクエイキョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,2,1,2,3,3
加害者,かがいしゃ,カガイシャ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
後ろ姿,うしろすがた,ウシロスガタ,2,2,2,3,3,4,3,4,3,2,3,3,2,3,2,1,2,1,2,2,2,2,1,2,3,2,3,4,2,2,3,3,2,1,2,2,1,3,2,2,1,1,2,1,2,2,2,2,2,2,2,3,1,3,2,1,3,2,4,1,2,2
サポートする,さぽーとする,サポートスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ディスプレー,ディスプレー,ディスプレー,2,3,3,3,3,4,3,3,4,2,3,2,3,2,3,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,3,3,2,3,3,2,3,3,3,3,3,2,1,1,1,1,3,1,1,1
再会,さいかい,サイカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,4,4,4,1,4,3,4,3,3,4,4,3,4,3,3,3,3,2,3,4,3,1,2,3,2,3,3,3,2,3,3,3,3,2,4,4,4,4,3,4,3,3,2
ぴん,ぴん,ピン,2,4,3,4,3,4,3,3,3,3,4,4,2,3,4,1,1,1,1,1,1,2,4,3,1,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,4,3,3,4,3,1,4,1,1,2,1,4,1,1,2
母乳,ぼにゅう,ボニュウ,2,2,2,3,3,4,3,3,3,2,3,2,3,2,2,1,1,1,3,2,2,2,1,2,1,1,2,1,1,1,2,3,2,2,2,4,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,2,2,2,1,2,2,3,1,2,1
良質,りょうしつ,リョウシツ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,1,2,3,1,2,2,3,2,1,2,1,2,2,2,1,1,2,2,3,2,1,1,1,1,1,3,2,2,3,2,2,2,2,2,2,3,3,2,2,1,1,2,2,2,2,2
鉄鋼,てっこう,テッコウ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2
長野県,ながのけん,ナガノケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
悪さ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
映画館,えいがかん,エイガカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,4,3
信頼性,しんらいせい,シンライセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3
髪型,かみがた,カミガタ,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,1,3,2,3,3,1,3,2,3,3,3,3,3,3,3,3,3,2,3,1,2,2,3,1,1,3,3,2,3,3,2,3,4,3,4,2,3,3,1,3,3,3,3,3,4
恨む,うらむ,ウラム,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,4,1,2,4,4,4,4,4,3,4,3,3,4,4,3,4,1,1,1,3,1,4,4,4,3,2,2,3,3,2,4,2,2,2,2,2,3,4,4,4,3,2,4,2,3,2
チューブ,チューブ,チューブ,2,4,4,4,5,4,3,4,3,4,4,4,5,4,4,2,2,1,3,2,3,3,1,1,2,1,1,3,2,2,1,2,3,3,2,3,2,2,2,2,3,1,3,3,3,3,3,2,3,3,4,3,2,2,3,1,2,2,2,2,3,3
多様化,たようか,タヨウカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2
不気味,ぶきみ,ブキミ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,2,3,1,1,1,4,1,1,1,1,1,1,4,3,3,2,3,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,3,1,2,3,3
二年前,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
キャッチ,キャッチ,キャッチ,2,3,3,2,3,4,4,4,3,4,2,2,3,3,3,3,3,1,3,2,3,3,1,1,2,1,1,3,3,3,3,3,3,3,3,2,3,2,3,3,4,2,3,3,3,3,3,2,3,3,3,3,1,3,3,1,3,3,3,3,3,3
情報提供,じょうほうていきょう,ジョウホウテイキョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1
ＡＭ,えーえむ,エーエム,2,2,3,2,3,4,3,3,3,2,3,2,2,3,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,4,2,3,3,2,3,3,3,1,1,1,1,1,1,1,2,1,1,1
弾力,だんりょく,ダンリョク,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,1,2,4,1,2,1,1,1,2,2,1,3,2,2,3,2,2,2,2,2,3,2,1,3,2,4,1,2,3
云々,うんぬん,ウンヌン,2,3,3,4,3,4,3,4,4,3,3,3,4,4,2,1,2,1,3,1,1,1,1,1,3,2,3,3,2,2,3,3,2,2,3,1,1,3,2,2,3,1,3,4,3,3,3,3,3,3,4,3,3,3,1,1,3,2,3,1,2,3
参謀,さんぼう,サンボウ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,3,2,2,2,2,3,1,3,4,3,2,3,3,3,2,2,3,2,2,1,1,4,2,3,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,1,4,2,2,4,2,2
クライアント,クライアント,クライアント,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,3,2,3,1,1,1,1,1,2,1,2,2,1,3,3,4,1,2,1,2,2,3,1,3,3,3,3,3,2,4,3,5,3,1,2,2,1,2,3,2,2,2,3
流域,りゅういき,リュウイキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,4,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1,2,1,4,2,2
アメリカン,アメリカン,アメリカン,2,3,3,2,3,4,3,3,3,2,4,3,2,3,3,4,2,1,3,2,3,3,1,1,2,1,1,3,1,2,2,2,3,3,3,1,5,2,1,2,2,3,3,3,3,3,3,3,3,3,4,3,1,2,2,1,2,3,2,4,3,3
タマ,タマ,タマ,2,4,4,3,4,4,5,3,5,4,4,4,4,4,4,2,4,1,1,1,4,3,1,1,2,3,4,1,3,3,3,3,3,3,3,1,2,1,1,1,1,3,4,2,4,4,4,3,4,4,4,3,1,1,4,3,3,3,1,2,2,2
静脈,じょうみゃく,ジョウミャク,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,3,1,3,2,2,1,2,2,2,1,1,3,3,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,1,2
トーク,トーク,トーク,2,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,2,1,4,2,3,3,1,1,2,1,1,2,2,2,3,3,3,3,3,1,3,1,2,3,4,2,3,4,3,3,4,3,5,3,3,4,2,2,3,1,3,4,3,4,4,4
明示,めいじ,メイジ,2,2,1,3,3,4,3,3,3,2,2,2,3,3,2,3,1,2,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,2,4,4,2,4,3,3,3,3,3,3,2,2,1,1,2,2,1,2,2,2
継続的,けいぞくてき,ケイゾクテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3
回収する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
大阪市,おおさかし,オオサカシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
過ごせる,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,3,3
阻害する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ふざける,ふざける,フザケル,2,4,4,4,4,4,3,4,3,4,4,3,4,4,3,1,5,1,2,2,5,5,4,5,3,5,4,4,5,5,4,4,1,1,1,4,1,1,4,5,5,3,3,2,3,3,3,2,3,3,3,3,3,4,5,4,4,2,4,1,4,4
題名,だいめい,ダイメイ,2,2,2,3,3,4,4,3,3,3,2,2,3,2,3,3,1,2,2,2,2,2,1,2,2,1,1,3,1,2,2,2,2,2,3,2,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,3,2,2
労務,ろうむ,ロウム,2,2,1,3,3,4,3,3,3,3,2,2,2,2,3,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,1,2,1,2
方言,ほうげん,ホウゲン,2,4,3,4,4,5,3,3,4,4,4,4,4,4,4,4,2,3,2,2,2,2,1,2,2,1,3,2,1,1,3,2,2,2,3,1,3,2,1,2,1,4,5,5,4,4,5,5,4,4,4,3,4,2,2,1,2,3,2,4,2,3
士官,しかん,シカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,2,3,3,1,3,4,1,1,3,1,1,1,1,3,3,2,2,1,3,2,3,1,2,1,2,1,1,1,1,1,1,1,1,2,3,3,1,3,2,2,4,2,2
減税,げんぜい,ゲンゼイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,3
御兄さん,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
レジ,レジ,レジ,2,3,4,3,3,4,3,3,3,4,3,3,2,3,4,2,2,1,3,2,3,3,1,1,2,1,1,3,2,2,3,3,3,3,3,1,1,2,2,3,4,1,3,2,3,3,3,2,3,3,3,3,1,2,3,1,3,3,3,2,3,3
国民年金,こくみんねんきん,コクミンネンキン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
了承,りょうしょう,リョウショウ,2,2,1,2,4,4,3,3,3,2,2,2,3,3,2,2,2,1,5,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,3,4,1,2,2,2,1,1,3,3,2,3,4,2,3,3,3,4,1,4,2,1,3,3,3,2,1,3
流れ込む,ながれこむ,ナガレコム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,4,2,2,3,3,3,3,3,3,3,1,1,1,4,1,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,3,2,1,3,1,4,2,2,2
荒い,あらい,アライ,2,2,2,2,3,4,3,3,4,2,2,2,3,2,2,1,3,1,2,4,4,3,4,3,3,3,4,4,3,3,4,4,1,1,2,5,3,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,2,4,2,3,3
平,ひら,ヒラ,2,2,2,3,3,4,3,3,3,3,3,2,2,2,3,4,4,5,2,4,4,2,4,2,4,1,2,4,2,2,2,3,2,2,3,2,3,3,2,5,3,5,3,4,2,3,3,4,3,3,3,3,4,1,4,1,4,4,2,4,3,2
偏る,かたよる,カタヨル,2,3,2,3,4,4,3,3,3,3,3,3,4,3,3,1,2,1,3,2,2,2,3,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,3,3,4,3,3,3,3,4,3,3,3,2,3,2,3,2,1,3,2,3,3
補強,ほきょう,ホキョウ,2,2,1,3,3,4,3,3,3,2,2,3,2,2,2,3,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,3,2,3
エリザベス,エリザベス,エリザベス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,3,4,1,1,1,3,1,1,2,4,4,2,1,4,4,2,1,4,3,2,1,4,2,2,3,2,2,2,2,2,2,2,3,2,1,4,1,2,3,1,3,2,2
矯正,きょうせい,キョウセイ,2,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,2,2,4,2,2,3,1,3,2,1,2,2,1,1,2,2,2,2,3,3,1,1,1,2,1,2,3,3,2,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,3
各社,かくしゃ,カクシャ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,2,2,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,3,2,3,3,3,2,3,3,3,3,1,1,1,1,1,3,1,3,2,3
スイート,スイート,スイート,2,4,3,5,3,4,3,4,3,3,5,4,3,3,4,2,2,1,3,2,3,3,1,1,1,1,1,2,2,2,2,1,3,3,1,2,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,4,1,2,3,1,2,2,3,1,2,3
アーティスト,アーティスト,アーティスト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,2,4,4,1,1,1,1,1,1,2,2,2,1,2,2,4,1,4,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,1,4,3,3
Ｅメール,イーメール,イーメール,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
賄う,まかなう,マカナウ,2,3,2,3,4,4,3,4,3,3,2,2,3,3,3,1,1,1,3,3,1,2,3,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,3,2,3,2,3,3,3,3,3,3,3,2,2,3,1,1,1,1,2,2,2,2
引き出し,ひきだし,ヒキダシ,2,3,3,4,3,4,3,3,4,3,3,2,4,2,4,2,3,1,3,1,3,3,1,3,3,2,3,4,2,2,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,3,3,3,1,3,3
魔女,まじょ,マジョ,2,3,4,2,3,4,3,3,3,4,3,3,2,3,3,3,3,2,3,4,4,4,1,4,3,3,4,3,3,3,4,4,4,4,3,4,2,3,3,4,2,1,2,2,3,2,2,3,2,2,2,3,1,4,4,1,4,4,4,4,4,3
からすれば,からすれば,カラスレバ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
パスポート,パスポート,パスポート,2,4,3,4,3,4,4,3,3,4,3,3,4,4,3,2,2,1,3,2,3,3,1,1,2,1,1,3,1,2,2,1,4,4,3,1,2,2,2,2,3,1,3,2,3,3,3,3,3,3,4,3,1,1,3,1,2,3,2,2,3,3
仰向け,あおむけ,アオムケ,2,2,1,2,3,4,3,3,3,3,2,2,2,2,3,1,1,1,2,1,2,2,1,2,3,1,2,4,1,1,2,3,2,2,2,4,1,3,1,1,2,1,2,1,2,2,2,2,4,2,2,2,1,3,2,1,3,2,3,1,2,2
多大,ただい,タダイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,3,2,1,2,2,3,3,2,2
連絡先,れんらくさき,レンラクサキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2
対比,たいひ,タイヒ,2,2,2,3,3,4,3,3,3,2,3,2,3,2,2,3,1,3,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,3,2,1,2,1,1,1,2,4,4,2,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,2,3
超過,ちょうか,チョウカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,3,2,1,1,1,1,1,2,3,3,3,2,2,3,2,2,2,3,2,2,2,3,1,2,1,2,1,2
タムラ,たむら,タムラ,2,4,4,4,3,4,3,3,3,2,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
シンボル,シンボル,シンボル,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,1,3,2,2,3,1,1,2,1,1,2,2,2,2,2,3,3,3,3,2,2,2,2,4,1,3,3,3,3,3,4,3,3,3,3,2,2,2,1,2,3,2,4,4,3
襲い掛かる,おそいかかる,オソイカカル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,3,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,3,2,1,4,1,1,1
前面,ぜんめん,ゼンメン,2,3,2,4,3,4,3,3,3,2,3,3,4,2,3,3,2,3,3,1,2,2,1,2,2,1,2,3,1,1,2,2,2,2,3,3,1,2,2,2,1,3,3,3,3,3,4,4,3,3,3,3,3,3,2,1,2,3,2,3,2,2
生き甲斐,いきがい,イキガイ,2,3,3,3,3,4,4,3,3,3,2,2,2,3,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,3,3,4,3,3,3,4,4,3,2,1,2,1,1,2,1,2,1,2,1
入門,にゅうもん,ニュウモン,2,2,2,3,3,4,4,3,3,2,3,2,3,3,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,2,1,2,2,2,1,2,3,3,3,3,3,3,3,3,3,4,3,2,2,1,2,3,1,4,3,3
マサユキ,まさゆき,マサユキ,2,2,2,2,3,4,3,3,4,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1
談,だん,ダン,2,3,1,2,4,4,3,5,3,2,2,2,2,3,3,3,1,4,2,1,1,2,4,2,3,2,2,3,2,2,2,1,2,2,3,2,1,2,2,4,3,4,3,2,3,3,3,3,3,3,3,4,4,2,2,1,3,3,3,3,2,2
租税,そぜい,ソゼイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,2,2,1
不全,ふぜん,フゼン,2,2,2,3,3,4,3,3,3,2,3,2,3,2,3,3,1,1,3,2,1,3,1,3,1,1,1,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,2,3,2,2,4,2,2,2,2,3,2,2,1,3,2,2,2,2,1,2
念仏,ねんぶつ,ネンブツ,2,4,4,2,3,4,3,3,3,4,2,2,2,4,2,2,2,3,2,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,2,1,1,2,1,2,1,4,1,2,1,1,1,1,1,1,1,1,4,1,1,1,3,2,2,2,1,1
近頃,ちかごろ,チカゴロ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,3,5,3,3,3,3,1,3,3,3,2,4,3,3,2,2,2,3,2,2,1,4,3,3,1,2,3,3,3,3,3,3,3,3,3,2,2,2,3,4,3,2,3,1,1,2
技術者,ぎじゅつしゃ,ギジュツシャ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,4
泣き,なき,ナキ,2,2,1,3,3,4,3,4,3,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,3,2,2,1,2,2,2,2,2,2,3,3,1,2,4,2,4,3,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,3,3,1,1,2
兵庫県,ひょうごけん,ヒョウゴケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2
部分的,ぶぶんてき,ブブンテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,3
