word,hiragana,katakana,BCCWJ_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
相変わらず,あいかわらず,アイカワラズ,4386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1353,-1,6388,1639,2408,-1,-1,-1,2899,-1,-1,-1,-1,-1,-1,1093,-1,-1,3283,1671,-1,2190,1066,1223,3090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2530,3369,-1,3641,-1,16290,4166,5253
二十九日,にじゅうくにち,ニジュウクニチ,4389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
爺,じじ,ジジ,4397,474,409,652,2451,497,1050,4014,362,616,466,250,1544,629,395,24590,8823,1568,4718,-1,10975,6290,5479,891,4761,472,862,-1,8583,8029,4844,7373,4490,4380,15540,4510,-1,-1,8097,5240,7196,6273,1976,6742,1096,2406,2113,2452,902,956,3341,2703,4951,859,7596,-1,2750,7850,990,19066,9160,6391
トラブル,トラブル,トラブル,4413,4114,6382,2617,2149,2876,4170,4014,4667,4862,5138,11052,1941,4621,3849,3871,3549,-1,942,2690,3414,2971,-1,-1,6275,-1,-1,4655,5772,5390,5484,6191,1719,1962,2758,6010,6076,6412,4614,3808,965,-1,3907,5052,3083,4181,2426,2547,958,4639,944,2746,20154,3723,3577,7648,4414,2682,4165,4339,2546,3089
暮らし,くらし,クラシ,4416,4442,4679,3701,7639,1259,2405,4014,1896,2620,13585,5139,11750,6269,3619,2907,2781,-1,2177,-1,2694,2752,-1,2835,3711,6223,5358,-1,6223,5819,5165,5100,3359,3434,1862,5282,-1,-1,4126,3398,15995,7867,3958,5383,2778,4230,4911,3433,4792,1004,4847,4037,6193,3891,2840,2129,3670,1999,4197,6722,4025,3396
有り難い,ありがたい,アリガタイ,4421,1147,1139,1077,1459,2876,1304,1705,2712,996,1629,1079,1216,1951,872,-1,23827,-1,2484,23289,2312,2090,772,2150,17065,2391,2655,1272,21746,20392,2566,8117,-1,-1,16424,10377,-1,22995,2049,22208,523,9133,9542,7665,8694,9660,9962,12454,9902,9945,9937,3157,7056,1176,2444,1910,15302,18142,1337,-1,15970,12157
失敗する,-,-,4427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
協定,きょうてい,キョウテイ,4428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2119,18203,17127,4573,16958,8800,6068,-1,6222,11986,10733,15496,8946,10733,10070,14888,-1,5622,5166,3480,-1,-1,15338,21652,20577,-1,3521,16115,-1,13649,16155,16313,17825,16298,1083,16323,5958,3853,10113,9132,2024,12837,5738,14610,2430,3602,2984
生まれ,うまれ,ウマレ,4429,1663,1313,3237,7639,1259,4170,4014,4667,1433,2692,1079,1941,1879,1536,336,3961,-1,3311,-1,3416,3361,-1,3453,4048,4469,6669,-1,4469,4176,6416,7300,794,814,794,8603,733,-1,4270,4062,-1,325,2435,5194,1913,2819,912,8267,3601,92,3651,4677,356,5247,3579,-1,3954,799,5927,1207,5734,3393
堪る,たまる,タマル,4430,6059,5005,7212,7639,2876,4170,4014,1428,4862,6377,6998,11750,14238,4107,-1,1180,-1,4881,-1,2069,2721,796,2885,10671,2858,2588,1261,1565,24238,18124,3864,-1,-1,14395,2075,-1,-1,1256,17230,583,12378,4626,13246,2923,4867,1702,5652,5351,1011,5401,2238,11096,2515,2182,3114,6802,10875,946,15074,4497,2938
タイトル,タイトル,タイトル,4432,2523,2722,4421,1152,2876,4170,2391,4667,1734,4264,4109,2095,1775,4411,543,6277,-1,1362,6889,5168,4329,-1,-1,6903,-1,-1,5042,9614,9014,2703,6554,7769,7555,1406,3690,965,6932,7099,3807,1366,20216,378,825,231,1194,552,2140,1443,1876,2613,851,8111,6509,5398,1381,4154,929,4495,466,991,1566
子育て,こそだて,コソダテ,4444,4880,4679,5421,3549,2876,4170,2391,4667,4323,6377,3399,5541,10632,3401,12197,8184,-1,2022,4641,6154,5386,-1,5518,23431,18106,11573,17547,18106,16973,11127,22730,11059,11414,3439,14730,-1,-1,19022,18778,-1,-1,3146,13200,1771,3469,4280,8492,946,3962,4195,3121,19275,12738,6407,5149,11913,6121,19188,11294,3133,2655
改善する,-,-,4449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
活性,かっせい,カッセイ,4451,7460,7105,7212,4754,2876,2405,4014,4667,5635,6377,11052,7431,6269,8749,2289,-1,-1,5356,-1,-1,9438,-1,9683,19101,8546,12622,13944,8546,7997,12140,-1,9176,8517,3144,8544,-1,-1,-1,-1,-1,14622,2368,1739,2693,2757,3772,8249,3553,3292,3603,2897,15391,7024,-1,-1,10939,4919,10571,3946,15563,13477
タナカ,タナカ,タナカ,4453,3410,3028,4421,3549,2876,4170,2391,4667,6699,2939,1731,3839,3136,3849,-1,-1,-1,-1,-1,21367,-1,-1,-1,-1,3582,832,-1,19753,18511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13569,-1,4166,2982,5555,4428,2447,2941,4972,4869,5020,-1,-1,-1,21950,-1,-1,-1,-1,-1,-1,-1
スタッフ,スタッフ,スタッフ,4456,1726,3142,899,1014,2876,1688,4014,2712,2798,6377,3399,684,1828,1678,1468,3694,-1,441,1749,1319,2129,-1,-1,5637,-1,-1,4848,10352,9703,2826,5369,3278,2947,1234,6663,532,5737,5092,1810,1160,18697,2466,3392,1638,2845,3836,5308,618,3378,3675,817,21302,6056,1390,8620,2081,1156,3931,860,679,636
だけれど,だけれど,ダケレド,4461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
実質,じっしつ,ジッシツ,4463,4252,7993,3237,1587,2876,1304,4014,4667,4862,13585,11052,2095,3293,6427,2528,18451,6510,5728,17154,-1,14457,-1,14839,8496,12861,14954,6356,12861,12058,14365,10639,11040,12071,2679,15644,20696,18185,13839,10936,-1,6503,4332,3016,6118,4587,5223,3451,5105,5022,1993,3949,5161,4146,-1,-1,6650,3630,6023,2887,6894,4335
頂ける,-,-,4465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2080,-1,2042,-1,9083,7805,-1,-1,11668,-1,-1,-1,8939,8370,9088,5052,-1,-1,8618,1137,-1,-1,17572,4796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9472,6788,7448,6539,-1,-1,2038,1135
関係する,-,-,4474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
支給,しきゅう,シキュウ,4477,8967,7993,7212,7639,2876,4170,4014,4667,5635,13585,6998,7431,5523,21622,5833,20213,13598,3361,18561,13176,10997,-1,11280,14095,15352,13914,10733,15352,14391,13369,-1,10845,10532,4595,10425,-1,15317,15579,15311,23212,5990,8362,11584,6009,8501,8845,11549,8769,8813,8820,1823,4339,7743,13645,5035,13083,6621,15352,7135,6592,4918
オブ,オブ,オブ,4483,3837,3028,11364,4754,2876,4170,4014,4667,3224,3728,6998,2976,3974,3849,1341,5384,-1,4993,-1,3843,3388,-1,-1,-1,-1,-1,9618,5212,4861,6283,21960,6803,6295,4322,-1,31,-1,14547,-1,-1,18188,2769,1749,6808,3116,1069,2006,3852,3630,1229,3522,-1,8416,4031,-1,12996,4772,11161,2001,3339,6108
伯父さん,おじさん,オジサン,4489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9401,-1,14781,1153,8714,-1,-1,-1,2408,-1,-1,-1,-1,-1,-1,14271,-1,-1,4008,654,-1,1695,-1,16723,616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9061,-1,-1,2109,-1,9406,2335,-1
際に,さいに,サイニ,4490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4117,11894,-1,15887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
並び,ならび,ナラビ,4492,5383,5005,5421,4754,2876,4170,4014,4667,3860,8594,5139,4541,6269,4755,3218,22562,-1,5938,-1,-1,15944,-1,16362,22728,11170,21498,5966,13732,12875,20666,20974,17950,18871,7420,24398,-1,-1,15147,16714,18677,11352,5246,3411,8173,5456,6017,5741,5893,1544,5943,1805,14196,9470,-1,-1,11286,6814,9101,14894,12001,9852
満ちる,みちる,ミチル,4493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4333,-1,5244,3840,3465,3429,785,3521,2065,3545,4395,1721,3545,3309,4238,1553,-1,-1,-1,1793,-1,1420,3848,4502,5186,3348,9969,11682,7534,10080,10369,12767,10318,10352,10345,8308,2847,1995,3633,2994,1907,23600,1370,10531,10077,5472
連携,れんけい,レンケイ,4494,4442,6382,4421,1716,2876,2405,4014,4667,5635,6377,11052,2095,3974,5172,2615,6600,-1,1564,11361,9613,8279,-1,8487,22730,4482,16828,17098,4482,4189,16167,6646,9625,10634,2475,20413,-1,24668,6645,7804,-1,-1,5106,3241,9630,5325,1715,5726,5773,5736,5819,3051,7282,2859,9990,6477,8524,3653,5537,3067,1406,1029
事務所,じむしょ,ジムショ,4496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2061,3508,852,1360,1803,-1,-1,-1,1978,-1,-1,-1,-1,-1,-1,9489,-1,-1,1461,9534,9071,2231,7108,2248,-1,10319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7275,-1,1899,-1,-1,1319,-1,609,2917,2574
スピード,スピード,スピード,4498,2125,1890,2894,2913,1259,1050,4014,405,2620,6377,2540,2677,1300,6427,3632,1472,-1,2002,5289,2016,1818,-1,-1,3043,-1,-1,2242,1010,937,4275,3023,2470,2362,2252,1309,2792,3425,2568,1764,763,10425,2345,2438,1748,2736,3756,8241,1789,3271,3585,2200,12362,2264,2122,1655,2803,2816,2487,3179,2020,1511
廃棄,はいき,ハイキ,4499,8967,9191,5421,7639,2876,4170,4014,4667,6699,6377,6998,11750,10632,7428,5507,15744,21472,7080,18100,13040,7802,-1,7994,17456,15649,-1,9337,15649,14666,-1,14515,5609,6351,3721,6714,-1,24848,12442,18259,24318,19333,5642,9323,3942,863,6357,9695,6234,6237,6301,3895,12443,8681,13504,2558,12463,4904,9925,6110,10909,6357
休み,やすみ,ヤスミ,4501,573,528,633,1587,2876,1304,4014,858,590,431,600,786,787,472,15387,2478,-1,1584,-1,3040,2294,-1,2364,2976,3897,1211,1640,3897,3640,1167,2746,2202,2133,1929,937,-1,-1,2759,1771,20805,11516,2057,7484,1233,2476,3611,871,1195,3030,604,1516,12508,2172,3227,-1,2735,1728,902,13103,4359,3342
格好良い,かっこいい,カッコイイ,4503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1437,-1,6642,-1,3905,-1,-1,-1,16571,-1,-1,-1,-1,-1,-1,4808,-1,-1,5863,2735,-1,-1,2276,1700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4093,-1,-1,2474,-1,-1,2706,2191
撮影する,-,-,4504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
無くす,なくす,ナクス,4507,2125,2107,2894,1716,1259,2405,1362,4667,1980,4264,2059,1622,2480,1876,-1,17725,-1,3199,1998,15958,11852,1240,2658,22765,2813,2384,2328,9028,8454,12156,5907,-1,-1,10005,5749,-1,2808,2259,12203,683,4377,2616,3788,1686,2981,3933,2858,3731,3498,3785,3943,3608,2327,16478,7657,15237,18706,1549,18243,2789,5754
通知,つうち,ツウチ,4509,1902,2348,1288,1716,2876,4170,2391,4667,6699,13585,805,1089,1328,3619,6841,19462,4490,1625,10489,6749,5251,-1,5382,11190,14696,3577,8069,14696,13787,3451,-1,5619,5473,3898,13703,-1,13392,15554,12642,-1,11141,6555,5790,5950,6734,7181,10273,2204,7101,7135,1815,8158,13622,5783,1703,10879,3652,13890,8645,1419,2196
瞳,ひとみ,ヒトミ,4512,20704,17146,11364,7639,2876,4170,4014,4667,10817,13585,11052,11750,21702,14260,9557,2505,1696,7785,1395,3959,4532,-1,4649,1123,2206,961,1349,2206,2047,923,543,4784,5616,6448,2173,15492,1113,3534,1746,7081,16894,17575,-1,12834,17605,17743,19109,17736,17744,17757,5224,14087,526,4113,5308,505,4736,398,3157,6441,9912
支配する,-,-,4514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
知事,ちじ,チジ,4515,3410,2572,11364,7639,2876,4170,4014,4667,2798,8594,1383,11750,2480,5712,1423,14895,10844,4769,9524,5327,3608,-1,3703,9629,-1,-1,9378,-1,-1,-1,-1,5679,5746,2955,-1,14851,10066,-1,-1,-1,9634,4861,16339,2928,5091,5686,9259,5559,1529,5603,4173,7664,-1,5558,-1,10772,4328,-1,2438,15843,438
意,い,イ,4530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2617,10285,1005,5912,5262,9864,6900,110,7068,2114,6416,8381,1622,6416,5998,8067,3141,6736,7262,4178,5205,2435,2883,6603,5766,-1,76,7995,8124,7809,8139,8500,3047,8419,8470,2220,5348,53,2608,2697,6486,2018,6038,2446,2951,9241,7566
自衛,じえい,ジエイ,4531,16266,25005,5421,7639,2876,1688,4014,4667,16460,13585,11052,11750,21702,10747,2089,24930,17216,13783,-1,18053,6587,-1,6750,12256,19708,18092,5649,19708,18467,17389,23074,12644,11035,6060,22725,-1,15253,-1,20860,-1,-1,7438,23620,4788,7594,7980,10861,7891,7937,7953,4443,-1,5228,18532,-1,4622,7603,12394,7507,14364,18667
カップ,カップ,カップ,4532,1703,1736,1109,7639,2876,4170,4014,2712,1381,1344,1590,4541,2144,1472,661,5189,-1,2600,-1,4201,2217,-1,-1,3499,-1,-1,2193,4563,4269,3748,4296,3046,2992,3690,-1,2123,-1,7031,8197,851,12896,2273,9248,1219,2675,3716,5277,1779,3211,3534,1447,12894,2441,4395,-1,2279,1272,1895,1278,4228,1242
減らす,へらす,ヘラス,4535,2751,3142,2363,1716,2876,1304,2391,4667,3517,3728,3399,1713,3293,2356,8218,5670,-1,1730,-1,5096,4484,2858,4598,10665,6050,6226,7117,6050,5656,5998,5802,-1,-1,6094,6779,-1,-1,5218,5604,19641,8644,2516,2043,2398,2891,3862,5315,3659,3416,1776,4154,5975,2591,5324,3650,6073,6747,3979,6052,1243,1859
あちこち,あちこち,アチコチ,4540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18221,4505,5818,7872,5396,4364,3924,745,4025,1906,4433,5202,1142,4433,4144,5013,3485,3533,3683,3555,5035,-1,2006,3862,5668,705,4132,2503,5537,1495,2879,2220,1995,3649,3406,3703,5108,3521,2107,4559,-1,2235,6168,2357,18940,13448,6907
十四日,じゅうよっか,ジュウヨッカ,4544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
とっても,とっても,トッテモ,4551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1149,-1,3409,1861,2176,2038,-1,-1,4263,-1,-1,-1,2506,2327,1539,1501,4743,4947,2161,50,-1,3946,1418,1595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2281,4371,3770,2431,-1,23894,4744,1301
男達,おとこだて,オトコダテ,4552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21701,6232,-1,11199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13780,5161,6666,-1,-1,-1,11112,-1,22295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
政治家,せいじか,セイジカ,4553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5519,3100,3667,3248,4272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13981,-1,-1,9779,15714,188,5055,11313,5363,-1,1195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1337,-1,4459,-1,-1,-1,-1,-1,2380,2560
ワイン,ワイン,ワイン,4555,658,536,1743,7639,2876,4170,4014,4667,461,1126,403,11750,885,543,2906,3333,-1,1890,2921,1594,1337,-1,-1,3913,-1,-1,3659,7781,7277,9107,6774,1469,1672,2291,-1,4198,4558,8405,4266,1197,11035,1593,5185,824,2085,1024,8065,3065,2669,876,1409,6639,2738,1674,-1,3444,2384,5625,4731,4746,4773
達成する,-,-,4556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ううん,ううん,ウウン,4560,371,333,413,1587,1259,698,975,433,373,296,316,753,492,323,-1,815,-1,6563,830,1747,1640,-1,1686,4962,1257,554,2914,1257,1169,532,676,3821,3168,23622,-1,-1,4984,912,534,196,-1,727,7965,5893,1423,3115,5150,1054,45,37,3136,-1,-1,1856,2145,3150,13468,-1,-1,22009,9814
活躍する,-,-,4564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
沸く,わく,ワク,4565,2319,2572,1352,7639,2876,620,4014,2712,6699,2939,1126,2976,3486,1766,-1,11085,-1,3694,8941,12000,10800,786,4797,11821,3017,4155,2361,12748,11951,7819,6688,17162,16770,13247,5480,-1,8209,9375,9767,1631,23813,3147,5735,1921,3470,4281,4119,4131,3963,4196,3200,19613,1629,12579,4663,11690,14971,1348,8943,11998,9639
たがる,たがる,タガル,4566,2809,2825,2617,2913,1733,4170,1362,4667,2989,3262,2540,2443,2691,2912,-1,-1,-1,4474,4361,-1,1448,887,1492,-1,3458,2396,1474,3458,3228,2320,-1,-1,-1,22735,-1,-1,4125,-1,-1,13767,-1,4876,7539,3432,5104,2500,3476,2077,5527,5617,6001,-1,-1,-1,-1,2478,-1,-1,-1,-1,5007
をめぐる,をめぐる,ヲメグル,4570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
プレー,プレー,プレー,4573,5116,5828,3237,7639,1733,4170,1705,4667,16460,6377,4109,2677,4277,6427,858,4205,-1,1303,10228,3160,2331,-1,-1,15541,-1,-1,5173,3238,3021,4579,22905,9013,7163,2557,-1,-1,16824,7300,3120,3866,6494,3464,11364,1963,3771,4513,5451,4385,4238,1372,978,8772,3721,3358,-1,13688,4446,2330,2284,11739,6984
向け,むけ,ムケ,4576,1873,3142,1288,967,1259,4170,4014,2712,1734,4264,2276,1124,2395,1599,387,7745,-1,842,-1,4630,4038,3035,4139,8577,11070,5270,-1,11070,10388,5080,6391,1050,1148,620,3036,-1,-1,7433,-1,-1,11211,3601,4100,2632,3895,2401,4168,4498,4361,1917,1222,3741,3775,4835,5544,5364,477,4223,820,1043,1575
隠れる,かくれる,カクレル,4578,2688,2276,5421,3549,1259,1688,4014,1428,4323,2692,1731,2976,2575,2743,-1,1524,-1,3395,2087,1087,1027,693,1061,1907,993,1798,1029,993,920,1737,1627,-1,-1,22430,1308,-1,1399,1284,1489,5521,3324,3412,3509,2729,3722,1653,2910,4343,4189,4400,3567,2529,1223,1155,7605,1454,16985,1142,7114,3172,2253
帰り,かえり,カエリ,4582,758,680,1109,1459,2876,1050,2391,405,672,868,645,1544,907,674,8264,2171,-1,2560,-1,2707,2048,-1,2108,1548,3108,1283,-1,3108,2898,1237,2747,2657,2745,1648,1507,-1,-1,1830,2269,7012,5725,1971,7482,1060,2402,1542,2210,1724,2967,1173,2510,6659,2666,2850,6973,2448,1455,1664,12667,5348,4007
処理する,-,-,4584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ボランティア,ボランティア,ボランティア,4586,2809,2348,3701,4754,2876,1688,4014,2712,3860,1462,3399,5541,4621,2047,6147,9415,-1,1988,6372,7010,5938,-1,-1,17780,-1,-1,12951,22428,21031,6876,12590,5675,6475,2312,13242,14502,20064,13829,9491,3372,-1,2196,4188,1411,2606,3679,1017,3434,3145,719,4498,18205,17606,7301,-1,9087,4534,9529,6480,3426,2729
其れ以外,-,-,4589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
必要性,ひつようせい,ヒツヨウセイ,4591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24170,-1,3213,21551,16071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14897,-1,-1,-1,18926,-1,21746,24362,16388,-1,22928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20474,-1,16427,-1,-1,-1,-1,-1,8055,5410
勝ち,かち,カチ,4592,3103,2722,5421,4754,1001,4170,2391,2712,5635,2692,2059,2677,2144,5712,1385,1227,-1,1696,-1,1560,1613,1146,1659,4282,1158,1720,2716,1158,1074,1661,3181,2533,2561,2699,2112,-1,-1,1576,1323,8587,3865,2540,3648,1778,2913,2228,1571,923,1553,1216,3348,4819,2836,1639,-1,5445,1512,2049,2093,2876,2757
税金,ぜいきん,ゼイキン,4593,2523,2048,3701,4754,2876,4170,4014,1168,4323,1462,1876,5541,2075,3234,11807,8909,10173,2682,7161,6461,5564,-1,5702,10538,10484,-1,7810,10484,9830,-1,24927,5670,5448,2334,15717,-1,11066,16344,10375,-1,8823,5340,7551,3656,5549,6095,5754,5978,5955,6028,4374,6338,6245,6698,4101,10122,5212,16745,14473,4090,2534
まー,まー,マー,4597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4663,-1,-1,9501,-1,2327,-1,1465,1386,13151,5261,4909,4254,-1,13543,10120,-1,-1,-1,-1,7713,-1,-1,-1,19,17,19,1060,18,26,37,65,26,595,-1,-1,-1,-1,10116,-1,-1,-1,-1,2470
本格的,ほんかくてき,ホンカクテキ,4601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5222,7594,1972,6346,7194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4017,-1,-1,-1,2827,-1,6074,4185,4748,-1,11898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8852,-1,7494,-1,-1,-1,-1,-1,2680,3502
